scenario_id,leaf,tier1,tier2,review,scenario_title,scenario_learningMessage,situation_text,tier1_label,tier1_desc,tier1_lesson,tier2_label,tier2_lesson,t2_delegation_label,t2_delegation_delta,result_text,result_summary,result_lesson,result_basePoint,review_label,review_desc,review_lesson,reviewSupplement,final_score,final_grade,final_item,final_delegation,final_knowledge,final_awareness,raw_time,raw_energy,mult_time,mult_energy,discount_time_위+3,discount_energy_도+3,discount_time_위-3,discount_energy_도-3,t1_delta_위,t1_delta_도,t2_delta_위,t2_delta_도,review_delta_위,review_delta_도,total_delta_위,total_delta_도,peter_note
selfintro,C1R3,C,C1,R3,자기소개 글,AI가 쓴 자기소개에는 내가 말하지 않은 내가 섞일 수 있다.,"새 학기 첫날, 선생님이 반 게시판에 붙일 자기소개 글을 내일 아침까지 써 오라고 하셨다. 100자에서 200자 정도면 되고, 좋아하는 것, 기억나는 일, 올해 해 보고 싶은 일을 넣으면 된다고 했다. 집에 와서 빈 종이를 보니 뭘 써야 할지 바로 떠오르지는 않았다.",다른 글을 참고한다,작년 글이나 친구 글을 보고 빨리 맞춘다.,남의 글을 따라갔다 — 빠른 길이지만 내가 점점 사라진다.,작년 자기소개에서 학년만 바꾼다,학년만 바꿨다 — 작년의 내가 그대로 남는다.,-,-1,작년에 썼던 자기소개에서 학년만 바꿨다. 빨리 끝났지만 지금은 별로 하지 않는 취미가 그대로 남아 있었다.,작년의 내가 남은 자기소개,작년의 나는 올해의 내가 아니다.,51,처음부터 다시 읽고 내 얘기인지 확인,"내용, 말투, 빠진 경험까지 확인.",처음부터 다시 읽으니 빠진 것이 보였다. 도메인지식 +3,작년 글을 보며 지금 달라진 관심사를 새로 적었다. 점수 +18.,69,B,지금의 나 카드,-,+,작년의 나와 지금의 나는 같지 않았다.,50,36,30,22,24,16,36,28,,,,,,,,,
selfintro,C2R1,C,C2,R1,자기소개 글,AI가 쓴 자기소개에는 내가 말하지 않은 내가 섞일 수 있다.,"새 학기 첫날, 선생님이 반 게시판에 붙일 자기소개 글을 내일 아침까지 써 오라고 하셨다. 100자에서 200자 정도면 되고, 좋아하는 것, 기억나는 일, 올해 해 보고 싶은 일을 넣으면 된다고 했다. 집에 와서 빈 종이를 보니 뭘 써야 할지 바로 떠오르지는 않았다.",다른 글을 참고한다,작년 글이나 친구 글을 보고 빨리 맞춘다.,남의 글을 따라갔다 — 빠른 길이지만 내가 점점 사라진다.,친구 글의 형식을 보고 비슷하게 쓴다,친구 글을 따라갔다 — 남의 틀에 내가 들어갔다.,-,-1,친구 글을 보고 비슷한 순서로 적었다. 문장은 무난했지만 좋아하는 것과 목표를 고른 방식까지 친구 글을 따라간 느낌이 났다.,친구 글 그림자가 보이는 자기소개,남의 형식은 남의 것 — 내 자기소개에는 내 형식이 필요하다.,42,그대로 제출,검토 없이 그대로 낸다.,검토를 건너뛰었다 — 검증할 기회를 놓쳤다.,,42,C,친구 그림자 카드,-,-,내 글인데 친구 글의 순서가 보였다.,35,25,21,15,15,9,27,21,,,,,,,,,
selfintro,C2R2,C,C2,R2,자기소개 글,AI가 쓴 자기소개에는 내가 말하지 않은 내가 섞일 수 있다.,"새 학기 첫날, 선생님이 반 게시판에 붙일 자기소개 글을 내일 아침까지 써 오라고 하셨다. 100자에서 200자 정도면 되고, 좋아하는 것, 기억나는 일, 올해 해 보고 싶은 일을 넣으면 된다고 했다. 집에 와서 빈 종이를 보니 뭘 써야 할지 바로 떠오르지는 않았다.",다른 글을 참고한다,작년 글이나 친구 글을 보고 빨리 맞춘다.,남의 글을 따라갔다 — 빠른 길이지만 내가 점점 사라진다.,친구 글의 형식을 보고 비슷하게 쓴다,친구 글을 따라갔다 — 남의 틀에 내가 들어갔다.,-,-1,친구 글을 보고 비슷한 순서로 적었다. 문장은 무난했지만 좋아하는 것과 목표를 고른 방식까지 친구 글을 따라간 느낌이 났다.,친구 글 그림자가 보이는 자기소개,남의 형식은 남의 것 — 내 자기소개에는 내 형식이 필요하다.,42,한 번 읽고 이상한 곳만 표시,명시적인 환각·오류만 발견.,한 번 훑어 명백한 오류를 잡았다. 도메인지식 +1,한 번 읽어 보니 친구 글과 순서가 너무 비슷했다. 점수 +9.,51,C,비슷한 말 경고 카드,-,0,비슷하게 쓰니 내 얘기도 비슷해져 버렸다.,43,31,26,19,20,13,32,25,,,,,,,,,
selfintro,C2R3,C,C2,R3,자기소개 글,AI가 쓴 자기소개에는 내가 말하지 않은 내가 섞일 수 있다.,"새 학기 첫날, 선생님이 반 게시판에 붙일 자기소개 글을 내일 아침까지 써 오라고 하셨다. 100자에서 200자 정도면 되고, 좋아하는 것, 기억나는 일, 올해 해 보고 싶은 일을 넣으면 된다고 했다. 집에 와서 빈 종이를 보니 뭘 써야 할지 바로 떠오르지는 않았다.",다른 글을 참고한다,작년 글이나 친구 글을 보고 빨리 맞춘다.,남의 글을 따라갔다 — 빠른 길이지만 내가 점점 사라진다.,친구 글의 형식을 보고 비슷하게 쓴다,친구 글을 따라갔다 — 남의 틀에 내가 들어갔다.,-,-1,친구 글을 보고 비슷한 순서로 적었다. 문장은 무난했지만 좋아하는 것과 목표를 고른 방식까지 친구 글을 따라간 느낌이 났다.,친구 글 그림자가 보이는 자기소개,남의 형식은 남의 것 — 내 자기소개에는 내 형식이 필요하다.,42,처음부터 다시 읽고 내 얘기인지 확인,"내용, 말투, 빠진 경험까지 확인.",처음부터 다시 읽으니 빠진 것이 보였다. 도메인지식 +3,친구 글의 틀을 지우고 내 얘기 순서로 다시 바꿨다. 점수 +18.,60,B,내 순서 카드,-,+,형식을 지우고 나니 내 얘기 순서가 따로 있었다.,58,43,35,26,29,20,41,32,,,,,,,,,
selfintro,C3R1,C,C3,R1,자기소개 글,AI가 쓴 자기소개에는 내가 말하지 않은 내가 섞일 수 있다.,"새 학기 첫날, 선생님이 반 게시판에 붙일 자기소개 글을 내일 아침까지 써 오라고 하셨다. 100자에서 200자 정도면 되고, 좋아하는 것, 기억나는 일, 올해 해 보고 싶은 일을 넣으면 된다고 했다. 집에 와서 빈 종이를 보니 뭘 써야 할지 바로 떠오르지는 않았다.",다른 글을 참고한다,작년 글이나 친구 글을 보고 빨리 맞춘다.,남의 글을 따라갔다 — 빠른 길이지만 내가 점점 사라진다.,잘 부탁드립니다 한 줄만 적는다,한 줄만 적었다 — 자기소개를 건너뛰었다.,--,-2,종이에 '안녕하세요. 잘 부탁드립니다.'라고만 적었다. 칸은 채웠지만 게시판에 붙으면 아무도 나를 알 수 없을 것 같았다.,비어 있는 자기소개,선택을 건너뛴 자리에는 내가 없다.,10,그대로 제출,검토 없이 그대로 낸다.,검토를 건너뛰었다 — 검증할 기회를 놓쳤다.,,10,D,,--,--,한 줄을 냈더니 나도 거의 보이지 않았다.,12,8,7,5,1,0,13,11,,,,,,,,,
selfintro,C3R2,C,C3,R2,자기소개 글,AI가 쓴 자기소개에는 내가 말하지 않은 내가 섞일 수 있다.,"새 학기 첫날, 선생님이 반 게시판에 붙일 자기소개 글을 내일 아침까지 써 오라고 하셨다. 100자에서 200자 정도면 되고, 좋아하는 것, 기억나는 일, 올해 해 보고 싶은 일을 넣으면 된다고 했다. 집에 와서 빈 종이를 보니 뭘 써야 할지 바로 떠오르지는 않았다.",다른 글을 참고한다,작년 글이나 친구 글을 보고 빨리 맞춘다.,남의 글을 따라갔다 — 빠른 길이지만 내가 점점 사라진다.,잘 부탁드립니다 한 줄만 적는다,한 줄만 적었다 — 자기소개를 건너뛰었다.,--,-2,종이에 '안녕하세요. 잘 부탁드립니다.'라고만 적었다. 칸은 채웠지만 게시판에 붙으면 아무도 나를 알 수 없을 것 같았다.,비어 있는 자기소개,선택을 건너뛴 자리에는 내가 없다.,10,한 번 읽고 이상한 곳만 표시,명시적인 환각·오류만 발견.,한 번 훑어 명백한 오류를 잡았다. 도메인지식 +1,한 번 읽어 보니 나를 알려 주는 말이 거의 없었다. 점수 +11.,21,D,,--,-,읽어 봐도 나를 알려 주는 말이 없었다.,20,14,12,8,6,2,18,14,,,,,,,,,
selfintro,C3R3,C,C3,R3,자기소개 글,AI가 쓴 자기소개에는 내가 말하지 않은 내가 섞일 수 있다.,"새 학기 첫날, 선생님이 반 게시판에 붙일 자기소개 글을 내일 아침까지 써 오라고 하셨다. 100자에서 200자 정도면 되고, 좋아하는 것, 기억나는 일, 올해 해 보고 싶은 일을 넣으면 된다고 했다. 집에 와서 빈 종이를 보니 뭘 써야 할지 바로 떠오르지는 않았다.",다른 글을 참고한다,작년 글이나 친구 글을 보고 빨리 맞춘다.,남의 글을 따라갔다 — 빠른 길이지만 내가 점점 사라진다.,잘 부탁드립니다 한 줄만 적는다,한 줄만 적었다 — 자기소개를 건너뛰었다.,--,-2,종이에 '안녕하세요. 잘 부탁드립니다.'라고만 적었다. 칸은 채웠지만 게시판에 붙으면 아무도 나를 알 수 없을 것 같았다.,비어 있는 자기소개,선택을 건너뛴 자리에는 내가 없다.,10,처음부터 다시 읽고 내 얘기인지 확인,"내용, 말투, 빠진 경험까지 확인.",처음부터 다시 읽으니 빠진 것이 보였다. 도메인지식 +3,짧게라도 좋아하는 것과 올해 해 보고 싶은 일을 추가했다. 점수 +20.,30,D,빈칸 경고 카드,--,0,늦게라도 한 가지를 적으니 빈칸이 조금 줄었다.,35,25,21,15,15,9,27,21,,,,,,,,,
groupwork,A1R1,A,A1,R1,모둠 발표 자료,혼자 빨리 끝낸 발표 자료는 모둠 안에서 아직 맞춰진 자료가 아니다.,"학기 초 모둠 발표가 다음 주로 잡혔다. 우리 모둠은 4명이 각자 파트를 맡았고, 내가 맡은 일은 자료 조사와 슬라이드 3장 만들기였다. 다른 애들이 어떤 흐름으로 준비하는지 아직 잘 모르는데, 숙제도 있고 학원도 있어서 시간이 많지는 않았다.",직접 조사해서 만든다,내가 자료를 찾고 모둠 발표에 맞게 슬라이드를 만든다.,내 손으로 직접 했다 — 모둠 발표는 내가 이해해야 내 파트가 된다.,자료를 찾고 모둠원과 공유한 뒤 슬라이드를 만든다,조사하고 모둠과 맞췄다 — 내 파트가 모둠 흐름 안에 자리 잡는다.,++,2,"자료 출처를 적어 두고, 모둠 채팅방에 내가 찾은 흐름을 먼저 공유했다. 슬라이드 3장은 조금 늦게 완성됐지만 다른 친구 파트와 이어지는 말이 생겼다.",모둠 흐름에 맞춘 발표 자료,모둠 발표는 자료를 만드는 일이 아니라 흐름을 맞추는 일이다.,93,그대로 제출,검토 없이 그대로 낸다.,검토를 건너뛰었다 — 검증할 기회를 놓쳤다.,,93,S,모둠 공유 카드,++,++,내 자료가 친구들 파트와 이어졌다.,95,85,57,51,51,45,63,57,,,,,,,,,
groupwork,A1R2,A,A1,R2,모둠 발표 자료,혼자 빨리 끝낸 발표 자료는 모둠 안에서 아직 맞춰진 자료가 아니다.,"학기 초 모둠 발표가 다음 주로 잡혔다. 우리 모둠은 4명이 각자 파트를 맡았고, 내가 맡은 일은 자료 조사와 슬라이드 3장 만들기였다. 다른 애들이 어떤 흐름으로 준비하는지 아직 잘 모르는데, 숙제도 있고 학원도 있어서 시간이 많지는 않았다.",직접 조사해서 만든다,내가 자료를 찾고 모둠 발표에 맞게 슬라이드를 만든다.,내 손으로 직접 했다 — 모둠 발표는 내가 이해해야 내 파트가 된다.,자료를 찾고 모둠원과 공유한 뒤 슬라이드를 만든다,조사하고 모둠과 맞췄다 — 내 파트가 모둠 흐름 안에 자리 잡는다.,++,2,"자료 출처를 적어 두고, 모둠 채팅방에 내가 찾은 흐름을 먼저 공유했다. 슬라이드 3장은 조금 늦게 완성됐지만 다른 친구 파트와 이어지는 말이 생겼다.",모둠 흐름에 맞춘 발표 자료,모둠 발표는 자료를 만드는 일이 아니라 흐름을 맞추는 일이다.,93,한 번 읽고 이상한 곳만 표시,명시적인 환각·오류만 발견.,한 번 훑어 명백한 오류를 잡았다. 도메인지식 +1,한 번 읽어 보니 슬라이드 한 장의 제목이 친구 파트와 겹쳤다. 점수 +3.,96,S,모둠 공유 카드,++,++,겹친 부분을 고치니 발표 순서가 더 자연스러웠다.,103,91,62,55,56,49,68,61,,,,,,,,,
groupwork,A1R3,A,A1,R3,모둠 발표 자료,혼자 빨리 끝낸 발표 자료는 모둠 안에서 아직 맞춰진 자료가 아니다.,"학기 초 모둠 발표가 다음 주로 잡혔다. 우리 모둠은 4명이 각자 파트를 맡았고, 내가 맡은 일은 자료 조사와 슬라이드 3장 만들기였다. 다른 애들이 어떤 흐름으로 준비하는지 아직 잘 모르는데, 숙제도 있고 학원도 있어서 시간이 많지는 않았다.",직접 조사해서 만든다,내가 자료를 찾고 모둠 발표에 맞게 슬라이드를 만든다.,내 손으로 직접 했다 — 모둠 발표는 내가 이해해야 내 파트가 된다.,자료를 찾고 모둠원과 공유한 뒤 슬라이드를 만든다,조사하고 모둠과 맞췄다 — 내 파트가 모둠 흐름 안에 자리 잡는다.,++,2,"자료 출처를 적어 두고, 모둠 채팅방에 내가 찾은 흐름을 먼저 공유했다. 슬라이드 3장은 조금 늦게 완성됐지만 다른 친구 파트와 이어지는 말이 생겼다.",모둠 흐름에 맞춘 발표 자료,모둠 발표는 자료를 만드는 일이 아니라 흐름을 맞추는 일이다.,93,출처 확인 + 모둠 흐름 맞추기,자료의 근거와 다른 파트와의 연결까지 확인.,출처와 모둠 흐름을 다시 보니 빠진 것이 보였다. 도메인지식 +3,출처와 발표 순서를 다시 확인하고 친구 파트로 넘어가는 말을 넣었다. 점수 +6.,99,S,같이 맞춘 발표 카드,++,++,내 파트가 모둠 발표 안에서 자리를 잡았다.,120,100,72,60,66,54,78,66,,,,,,,,,
groupwork,A2R1,A,A2,R1,모둠 발표 자료,혼자 빨리 끝낸 발표 자료는 모둠 안에서 아직 맞춰진 자료가 아니다.,"학기 초 모둠 발표가 다음 주로 잡혔다. 우리 모둠은 4명이 각자 파트를 맡았고, 내가 맡은 일은 자료 조사와 슬라이드 3장 만들기였다. 다른 애들이 어떤 흐름으로 준비하는지 아직 잘 모르는데, 숙제도 있고 학원도 있어서 시간이 많지는 않았다.",직접 조사해서 만든다,내가 자료를 찾고 모둠 발표에 맞게 슬라이드를 만든다.,내 손으로 직접 했다 — 모둠 발표는 내가 이해해야 내 파트가 된다.,직접 만들지만 모둠과 공유하지 않는다,혼자 끝냈다 — 내 파트는 됐지만 모둠 발표는 아직 아니다.,+,1,내 파트 슬라이드는 깔끔하게 만들었다. 그런데 모둠원들은 내가 어떤 자료를 썼는지 몰라서 발표 순서를 맞출 때 잠깐 멈췄다.,혼자 빨리 만든 발표 자료,내 파트가 끝난 것과 모둠 발표가 맞춰진 것은 다르다.,67,그대로 제출,검토 없이 그대로 낸다.,검토를 건너뛰었다 — 검증할 기회를 놓쳤다.,,67,B,혼자 빠른 자료,+,+,내 슬라이드는 괜찮았지만 친구들이 처음 보는 자료였다.,70,60,42,36,36,30,48,42,,,,,,,,,
groupwork,A2R2,A,A2,R2,모둠 발표 자료,혼자 빨리 끝낸 발표 자료는 모둠 안에서 아직 맞춰진 자료가 아니다.,"학기 초 모둠 발표가 다음 주로 잡혔다. 우리 모둠은 4명이 각자 파트를 맡았고, 내가 맡은 일은 자료 조사와 슬라이드 3장 만들기였다. 다른 애들이 어떤 흐름으로 준비하는지 아직 잘 모르는데, 숙제도 있고 학원도 있어서 시간이 많지는 않았다.",직접 조사해서 만든다,내가 자료를 찾고 모둠 발표에 맞게 슬라이드를 만든다.,내 손으로 직접 했다 — 모둠 발표는 내가 이해해야 내 파트가 된다.,직접 만들지만 모둠과 공유하지 않는다,혼자 끝냈다 — 내 파트는 됐지만 모둠 발표는 아직 아니다.,+,1,내 파트 슬라이드는 깔끔하게 만들었다. 그런데 모둠원들은 내가 어떤 자료를 썼는지 몰라서 발표 순서를 맞출 때 잠깐 멈췄다.,혼자 빨리 만든 발표 자료,내 파트가 끝난 것과 모둠 발표가 맞춰진 것은 다르다.,67,한 번 읽고 이상한 곳만 표시,명시적인 환각·오류만 발견.,한 번 훑어 명백한 오류를 잡았다. 도메인지식 +1,한 번 읽어 보니 내가 쓴 자료를 모둠원이 모른다는 걸 깨달았다. 점수 +6.,73,A,늦은 공유 카드,+,+,만든 뒤에라도 공유하니 발표가 조금 맞춰졌다.,78,66,47,40,41,34,53,46,,,,,,,,,
groupwork,A2R3,A,A2,R3,모둠 발표 자료,혼자 빨리 끝낸 발표 자료는 모둠 안에서 아직 맞춰진 자료가 아니다.,"학기 초 모둠 발표가 다음 주로 잡혔다. 우리 모둠은 4명이 각자 파트를 맡았고, 내가 맡은 일은 자료 조사와 슬라이드 3장 만들기였다. 다른 애들이 어떤 흐름으로 준비하는지 아직 잘 모르는데, 숙제도 있고 학원도 있어서 시간이 많지는 않았다.",직접 조사해서 만든다,내가 자료를 찾고 모둠 발표에 맞게 슬라이드를 만든다.,내 손으로 직접 했다 — 모둠 발표는 내가 이해해야 내 파트가 된다.,직접 만들지만 모둠과 공유하지 않는다,혼자 끝냈다 — 내 파트는 됐지만 모둠 발표는 아직 아니다.,+,1,내 파트 슬라이드는 깔끔하게 만들었다. 그런데 모둠원들은 내가 어떤 자료를 썼는지 몰라서 발표 순서를 맞출 때 잠깐 멈췄다.,혼자 빨리 만든 발표 자료,내 파트가 끝난 것과 모둠 발표가 맞춰진 것은 다르다.,67,출처 확인 + 모둠 흐름 맞추기,자료의 근거와 다른 파트와의 연결까지 확인.,출처와 모둠 흐름을 다시 보니 빠진 것이 보였다. 도메인지식 +3,채팅방에 자료 출처와 발표 흐름을 공유하고 순서를 맞췄다. 점수 +12.,79,A,맥락 합의 카드,+,++,내 파트만 끝난 것과 모둠이 맞춰진 것은 달랐다.,95,78,57,47,51,41,63,53,,,,,,,,,
