시나리오 ID,시나리오 타이틀,상황,시나리오 의도,시나리오 메시지,leaf 좌표,1차 선택,1차 의도,1차 메시지,1차 시간비용,1차 에너지비용,1차 위임판단력 변화,1차 도메인지식 변화,tier1 베이스,tier1 변수,더 자세히 선택,더 자세히 의도,더 자세히 메시지,더 자세히 시간비용,더 자세히 에너지비용,더 자세히 위임판단력 변화,더 자세히 도메인지식 변화,tier2 베이스,tier2 변수,검토 선택,검토 의도,검토 학생 narrative (Cut5/Cut6 메인),검토 시간비용,검토 에너지비용,검토 위임판단력 변화,검토 도메인지식 변화,review 점수,합산 점수 (t1.base+var + t2.base+var + review),매칭 그룹 (matchGroups),직접 매칭 카드 (axisDelta.requireCard),직접 매칭 보너스 (axisDelta.bonusPoint),직접 매칭 노트 (axisDelta.note),획득 역량카드 목록 (competencyCards),EXP 보상 (expRewards),[검수참고] results.text,[검수참고] results.summary,[검수참고] results.lesson,[검수참고·코드미사용] finals.score,[검수참고] finals.grade,[검수참고] finals.item,[검수참고] finals.awareness
career,AI 시대에 내 진로는?,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",자기 미래의 길을 AI 추천과 자기 탐색 사이에서 고르는 회기. 진로탐색·정보분석·직업이해 자리.,미래가 불안해도 마지막 판단은 내가 해야 한다.,A1R2,A. 내 경험에서 따져본다,내 안에서 시작했다 — 진로 판단은 여기서 출발한다.,"내가 좋아한 일, 잘하는 일, 사라질 일과 남을 일을 직접 적어 본다.",25,20,+,+,20,8,A1. 좋아한 일·잘하는 일·사라질 일·남을 일을 나눠 적는다,내 경험을 나눠 봤다 — 자기 안에서 진로 단서가 나온다.,"좋아한 일, 잘하는 일, AI 때문에 사라질 수 있는 일, 사람이 남아야 할 일을 네 칸으로 나눠 적었다. 직업 이름 하나로 정해지진 않았지만, 내가 따져볼 자리가 또렷해졌다.",12,10,,,20,10,R2. 한 번 읽고 이상한 곳만 표시,이상한 부분을 잡았다. 도메인지식 +1,한 번 읽어 보니 사라질 일과 남을 일을 너무 크게만 나눴다. 칸 안에 구체 활동을 한두 개 더 적었다.,5,4,++,++,20,78,실천·설계 / 자기성찰,,,,"진로탐색, 정보분석, 검수능력",27,"좋아한 일, 잘하는 일, AI 때문에 사라질 수 있는 일, 사람이 남아야 할 일을 네 칸으로 나눠 적었다. 직업 이름 하나로 정해지진 않았지만, 내가 따져볼 자리가 또렷해졌다.",내 경험으로 나눠 본 진로 사고,진로는 자기 경험을 나눠 보는 데서 시작한다.,95,S,AI 시대 질문 카드,한 번 더 읽으니 너무 크게 나눈 자리가 보였다.
career,AI 시대에 내 진로는?,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",자기 미래의 길을 AI 추천과 자기 탐색 사이에서 고르는 회기. 진로탐색·정보분석·직업이해 자리.,미래가 불안해도 마지막 판단은 내가 해야 한다.,A1R3,A. 내 경험에서 따져본다,내 안에서 시작했다 — 진로 판단은 여기서 출발한다.,"내가 좋아한 일, 잘하는 일, 사라질 일과 남을 일을 직접 적어 본다.",25,20,+,+,20,8,A1. 좋아한 일·잘하는 일·사라질 일·남을 일을 나눠 적는다,내 경험을 나눠 봤다 — 자기 안에서 진로 단서가 나온다.,"좋아한 일, 잘하는 일, AI 때문에 사라질 수 있는 일, 사람이 남아야 할 일을 네 칸으로 나눠 적었다. 직업 이름 하나로 정해지진 않았지만, 내가 따져볼 자리가 또렷해졌다.",12,10,,,20,10,R3. 내 질문과 경험에 비춰 다시 확인,내 기준으로 다시 봤다. 도메인지식 +3,내가 해 본 활동과 앞으로 해 볼 일을 칸마다 붙여 적으니 진로 단서가 구체로 자랐다.,15,11,++,++,30,88,실천·설계 / 자기성찰,진로탐색,5,자기 경험을 네 칸으로 나눠 진로 단서를 끝까지 도출하는 자리 — 진로탐색 카드와 강한 매칭,"진로탐색, 정보분석, 직업이해, 자기검증",30,"좋아한 일, 잘하는 일, AI 때문에 사라질 수 있는 일, 사람이 남아야 할 일을 네 칸으로 나눠 적었다. 직업 이름 하나로 정해지진 않았지만, 내가 따져볼 자리가 또렷해졌다.",내 경험으로 나눠 본 진로 사고,진로는 자기 경험을 나눠 보는 데서 시작한다.,98,S,내 판단의 단서 카드,미래는 모르지만 내가 따져볼 기준은 만들 수 있었다.
career,AI 시대에 내 진로는?,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",자기 미래의 길을 AI 추천과 자기 탐색 사이에서 고르는 회기. 진로탐색·정보분석·직업이해 자리.,미래가 불안해도 마지막 판단은 내가 해야 한다.,A2R1,A. 내 경험에서 따져본다,내 안에서 시작했다 — 진로 판단은 여기서 출발한다.,"내가 좋아한 일, 잘하는 일, 사라질 일과 남을 일을 직접 적어 본다.",25,20,+,+,20,8,A2. 내 후보를 먼저 적고 AI에는 직업 정보만 묻는다,내 출발에 AI 자료가 점만 닿았다 — 고르는 쪽은 내 자리에 남는다.,"내가 끌리는 후보 두세 개를 먼저 적고, AI에게는 그 직업이 어떤 일을 하는지·앞으로 어떻게 바뀔지만 물었다. 답은 정보로 들어왔고, 고르는 일은 내 자리에 남았다.",6,6,,,20,7,R1. 그대로 제출,검토를 건너뛰면 불안도 그대로 남는다.,내가 끌리는 후보 두세 개를 먼저 적고 AI에는 직업 정보만 물어 옆에 놨다. 고르는 자리는 내 안에 남았다.,2,1,+,+,10,65,실천·설계 / 인식·해석,,,,"진로탐색, 직업이해",18,"내가 끌리는 후보 두세 개를 먼저 적고, AI에게는 그 직업이 어떤 일을 하는지·앞으로 어떻게 바뀔지만 물었다. 답은 정보로 들어왔고, 고르는 일은 내 자리에 남았다.",내 후보에 AI 자료를 더한 선택,AI는 자료 자리에서 가장 잘 쓰인다 — 후보는 내 일.,72,A,내 후보 카드,내 후보를 먼저 적고 AI 자료를 옆에 놨다.
career,AI 시대에 내 진로는?,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",자기 미래의 길을 AI 추천과 자기 탐색 사이에서 고르는 회기. 진로탐색·정보분석·직업이해 자리.,미래가 불안해도 마지막 판단은 내가 해야 한다.,A2R2,A. 내 경험에서 따져본다,내 안에서 시작했다 — 진로 판단은 여기서 출발한다.,"내가 좋아한 일, 잘하는 일, 사라질 일과 남을 일을 직접 적어 본다.",25,20,+,+,20,8,A2. 내 후보를 먼저 적고 AI에는 직업 정보만 묻는다,내 출발에 AI 자료가 점만 닿았다 — 고르는 쪽은 내 자리에 남는다.,"내가 끌리는 후보 두세 개를 먼저 적고, AI에게는 그 직업이 어떤 일을 하는지·앞으로 어떻게 바뀔지만 물었다. 답은 정보로 들어왔고, 고르는 일은 내 자리에 남았다.",6,6,,,20,7,R2. 한 번 읽고 이상한 곳만 표시,이상한 부분을 잡았다. 도메인지식 +1,한 번 읽어 보니 AI가 준 정보 중 한 부분이 내 후보와 어긋나 따로 표시했다.,5,4,+,+,20,75,실천·설계 / 인식·해석,,,,"진로탐색, 직업이해, 검수능력",20,"내가 끌리는 후보 두세 개를 먼저 적고, AI에게는 그 직업이 어떤 일을 하는지·앞으로 어떻게 바뀔지만 물었다. 답은 정보로 들어왔고, 고르는 일은 내 자리에 남았다.",내 후보에 AI 자료를 더한 선택,AI는 자료 자리에서 가장 잘 쓰인다 — 후보는 내 일.,78,A,AI 자료 점검 카드,AI가 준 정보 중 어긋난 부분이 보였다.
career,AI 시대에 내 진로는?,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",자기 미래의 길을 AI 추천과 자기 탐색 사이에서 고르는 회기. 진로탐색·정보분석·직업이해 자리.,미래가 불안해도 마지막 판단은 내가 해야 한다.,A2R3,A. 내 경험에서 따져본다,내 안에서 시작했다 — 진로 판단은 여기서 출발한다.,"내가 좋아한 일, 잘하는 일, 사라질 일과 남을 일을 직접 적어 본다.",25,20,+,+,20,8,A2. 내 후보를 먼저 적고 AI에는 직업 정보만 묻는다,내 출발에 AI 자료가 점만 닿았다 — 고르는 쪽은 내 자리에 남는다.,"내가 끌리는 후보 두세 개를 먼저 적고, AI에게는 그 직업이 어떤 일을 하는지·앞으로 어떻게 바뀔지만 물었다. 답은 정보로 들어왔고, 고르는 일은 내 자리에 남았다.",6,6,,,20,7,R3. 내 질문과 경험에 비춰 다시 확인,내 기준으로 다시 봤다. 도메인지식 +3,내가 먼저 적은 후보와 AI 자료를 나란히 놓고 더 끌리는 쪽을 다시 골랐다.,15,11,+,++,30,85,실천·설계 / 인식·해석,직업이해,5,후보 직업 자료를 자기 경험과 나란히 놓고 다시 고르는 자리 — 직업이해 카드와 강한 매칭,"진로탐색, 직업이해, 검수능력, 자기검증",23,"내가 끌리는 후보 두세 개를 먼저 적고, AI에게는 그 직업이 어떤 일을 하는지·앞으로 어떻게 바뀔지만 물었다. 답은 정보로 들어왔고, 고르는 일은 내 자리에 남았다.",내 후보에 AI 자료를 더한 선택,AI는 자료 자리에서 가장 잘 쓰인다 — 후보는 내 일.,83,A,내 후보 + AI 자료 카드,내 후보와 AI 자료를 나란히 놓으니 고르는 자리가 또렷해졌다.
career,AI 시대에 내 진로는?,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",자기 미래의 길을 AI 추천과 자기 탐색 사이에서 고르는 회기. 진로탐색·정보분석·직업이해 자리.,미래가 불안해도 마지막 판단은 내가 해야 한다.,A3R1,A. 내 경험에서 따져본다,내 안에서 시작했다 — 진로 판단은 여기서 출발한다.,"내가 좋아한 일, 잘하는 일, 사라질 일과 남을 일을 직접 적어 본다.",25,20,+,+,20,8,A3. 불안한 질문 하나만 적고 멈춘다,자기 질문을 끌어냈지만 다음으로 이어지지 않았다.,"“AI가 다 하면 내가 뭘 해야 하지?”라는 질문 하나를 적었다. 솔직한 질문이었지만, 그다음에 무엇을 알아볼지는 아직 정하지 못했다.",2,1,,,20,3,R1. 그대로 제출,검토를 건너뛰면 불안도 그대로 남는다.,불안한 질문 하나만 적고 그대로 냈다. 자기 안에서 나왔지만 다음 행동은 붙지 않았다.,2,1,0,0,10,61,자기성찰,,,,진로탐색,12,"“AI가 다 하면 내가 뭘 해야 하지?”라는 질문 하나를 적었다. 솔직한 질문이었지만, 그다음에 무엇을 알아볼지는 아직 정하지 못했다.",질문을 적고 멈춘 선택,자기 안에서 끌어냈지만 다음 행동이 붙지 않았다.,48,C,불안 질문 카드,질문 하나는 적었지만 다음 행동은 비어 있었다.
career,AI 시대에 내 진로는?,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",자기 미래의 길을 AI 추천과 자기 탐색 사이에서 고르는 회기. 진로탐색·정보분석·직업이해 자리.,미래가 불안해도 마지막 판단은 내가 해야 한다.,A3R2,A. 내 경험에서 따져본다,내 안에서 시작했다 — 진로 판단은 여기서 출발한다.,"내가 좋아한 일, 잘하는 일, 사라질 일과 남을 일을 직접 적어 본다.",25,20,+,+,20,8,A3. 불안한 질문 하나만 적고 멈춘다,자기 질문을 끌어냈지만 다음으로 이어지지 않았다.,"“AI가 다 하면 내가 뭘 해야 하지?”라는 질문 하나를 적었다. 솔직한 질문이었지만, 그다음에 무엇을 알아볼지는 아직 정하지 못했다.",2,1,,,20,3,R2. 한 번 읽고 이상한 곳만 표시,이상한 부분을 잡았다. 도메인지식 +1,한 번 읽어 보니 질문은 있지만 다음에 알아볼 일이 비어 있다는 것이 보였다.,3,3,0,0,20,71,자기성찰,,,,"진로탐색, 자기성찰",14,"“AI가 다 하면 내가 뭘 해야 하지?”라는 질문 하나를 적었다. 솔직한 질문이었지만, 그다음에 무엇을 알아볼지는 아직 정하지 못했다.",질문을 적고 멈춘 선택,자기 안에서 끌어냈지만 다음 행동이 붙지 않았다.,57,B,질문 점검 카드,불안한 질문 뒤에 알아볼 일을 붙여야 했다.
career,AI 시대에 내 진로는?,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",자기 미래의 길을 AI 추천과 자기 탐색 사이에서 고르는 회기. 진로탐색·정보분석·직업이해 자리.,미래가 불안해도 마지막 판단은 내가 해야 한다.,A3R3,A. 내 경험에서 따져본다,내 안에서 시작했다 — 진로 판단은 여기서 출발한다.,"내가 좋아한 일, 잘하는 일, 사라질 일과 남을 일을 직접 적어 본다.",25,20,+,+,20,8,A3. 불안한 질문 하나만 적고 멈춘다,자기 질문을 끌어냈지만 다음으로 이어지지 않았다.,"“AI가 다 하면 내가 뭘 해야 하지?”라는 질문 하나를 적었다. 솔직한 질문이었지만, 그다음에 무엇을 알아볼지는 아직 정하지 못했다.",2,1,,,20,3,R3. 내 질문과 경험에 비춰 다시 확인,내 기준으로 다시 봤다. 도메인지식 +3,질문 옆에 내가 해 볼 작은 행동 하나를 붙여 다음 자리로 이었다.,13,10,0,+,30,81,자기성찰,자기성찰,5,불안한 질문 옆에 작은 행동 하나를 붙여 다음 자리로 잇는 자리 — 자기성찰 카드와 강한 매칭,"진로탐색, 자기성찰, 비판적 사고, 검수능력",17,"“AI가 다 하면 내가 뭘 해야 하지?”라는 질문 하나를 적었다. 솔직한 질문이었지만, 그다음에 무엇을 알아볼지는 아직 정하지 못했다.",질문을 적고 멈춘 선택,자기 안에서 끌어냈지만 다음 행동이 붙지 않았다.,65,B,첫 행동 카드,작은 질문도 다시 보면 다음에 해 볼 일이 됐다.
career,AI 시대에 내 진로는?,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",자기 미래의 길을 AI 추천과 자기 탐색 사이에서 고르는 회기. 진로탐색·정보분석·직업이해 자리.,미래가 불안해도 마지막 판단은 내가 해야 한다.,B1R1,B. AI에게 미래 직업을 묻는다,AI에 위임했다 — 답은 받았지만 내 이유가 함께 오지는 않는다.,사라질 직업과 유망한 직업을 AI에게 물어본다.,6,5,-,-,20,4,B1. AI가 뽑은 유망 직업을 그대로 적는다,AI 답을 그대로 받았다 — 내 이유가 빠진 직업 이름만 남는다.,"AI가 앞으로 유망하다는 직업 몇 개를 빠르게 골라 주었다. 왜 나에게 맞는지보다, 요즘 뜬다는 말이 더 크게 보였다.",2,1,,,20,1,R1. 그대로 제출,검토를 건너뛰면 불안도 그대로 남는다.,AI가 뽑은 유망 직업을 그대로 적어 냈다. 직업 이름은 있지만 내 이유는 함께 오지 않았다.,2,1,--,-,10,55,인식·해석,,,,,8,"AI가 앞으로 유망하다는 직업 몇 개를 빠르게 골라 주었다. 왜 나에게 맞는지보다, 요즘 뜬다는 말이 더 크게 보였다.",유망 직업을 그대로 받은 선택,AI 답에 내 이유가 빠지면 남의 직업 이름만 남는다.,17,D,,AI가 고른 유망 직업은 빠르게 보였지만 내 이유는 없었다.
career,AI 시대에 내 진로는?,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",자기 미래의 길을 AI 추천과 자기 탐색 사이에서 고르는 회기. 진로탐색·정보분석·직업이해 자리.,미래가 불안해도 마지막 판단은 내가 해야 한다.,B1R2,B. AI에게 미래 직업을 묻는다,AI에 위임했다 — 답은 받았지만 내 이유가 함께 오지는 않는다.,사라질 직업과 유망한 직업을 AI에게 물어본다.,6,5,-,-,20,4,B1. AI가 뽑은 유망 직업을 그대로 적는다,AI 답을 그대로 받았다 — 내 이유가 빠진 직업 이름만 남는다.,"AI가 앞으로 유망하다는 직업 몇 개를 빠르게 골라 주었다. 왜 나에게 맞는지보다, 요즘 뜬다는 말이 더 크게 보였다.",2,1,,,20,1,R2. 한 번 읽고 이상한 곳만 표시,이상한 부분을 잡았다. 도메인지식 +1,한 번 읽어 보니 유망하다는 말만 있고 내가 해 본 일과 이어지는 자리가 없었다.,3,3,--,-,20,65,인식·해석,비판적 사고,5,AI가 뽑은 유망 직업 안의 근거 없는 자리를 눈으로 발견하는 자리 — 비판적 사고 카드와 강한 매칭,,10,"AI가 앞으로 유망하다는 직업 몇 개를 빠르게 골라 주었다. 왜 나에게 맞는지보다, 요즘 뜬다는 말이 더 크게 보였다.",유망 직업을 그대로 받은 선택,AI 답에 내 이유가 빠지면 남의 직업 이름만 남는다.,30,D,타인의 답 경고 카드,유망하다는 말 속에 내가 해 본 일은 거의 없었다.
